t,x,tf,ts
0.1880781249999999,0.708,0.9990505,0.9994217
0.534703125,0.234,2.4623914,1.8704628
0.2384343749999999,0.779,0.99896836,0.9993652
0.2047062499999999,0.657,0.99902415,0.9994103
0.5048031249999999,0.39,1.4460306,1.2265457
0.6585656249999999,0.44,1.808971,1.5054934
0.1129593749999999,0.764,0.9991931,0.99953234
0.5831218749999999,0.199,2.8503928,2.2177799
0.5933375,0.356,1.9727615,1.5897471
0.922471875,0.517,2.2430458,1.9233032
0.72781875,0.649,1.3239564,1.1898153
0.6874499999999999,0.412,2.030849,1.6785822
0.4962312499999999,0.02,3.8568263,2.5243256
0.2771468749999999,0.914,0.9989947,0.99940944
0.4419749999999999,0.385,1.2207536,1.0992967
0.8527562499999999,0.476,2.231318,1.8949994
0.784403125,0.856,1.1000046,1.0568161
0.8263906249999999,0.278,3.0113244,2.5873451
0.909196875,0.885,1.2107488,1.137548
0.8280375,0.677,1.473557,1.301051
0.430671875,0.942,0.9988793,0.99927056
0.4740281249999999,0.709,1.000685,1.0002869
0.794265625,0.493,2.0027971,1.6922903
0.1653687499999999,0.716,0.9990853,0.9994457
0.540125,0.208,2.6560645,2.0109043
0.5204687499999999,0.022,3.8530583,2.613413
0.16756875,0.207,1.0002133,1.0002918
0.100325,0.22,1.0002886,1.0005722
0.023825,0.41,0.99918556,0.9996213
0.5926468749999999,0.939,0.99946654,0.99951196
0.7168281249999999,0.901,1.027742,1.0129414
0.6342218749999999,0.557,1.3254508,1.1818254
0.829096875,0.854,1.1493708,1.0896487
0.6158437499999999,0.919,1.0005221,1.0002106
0.8332624999999999,0.229,3.220674,2.7911773
0.728721875,0.941,1.0205947,1.0102793
0.0560031249999999,0.403,0.9993329,0.99974895
0.8998124999999999,0.721,1.5137204,1.3382934
0.6250937499999999,0.034,3.8292074,2.9154367
0.8066718749999999,0.723,1.3229972,1.1959038
0.259371875,0.46,0.9993743,0.99965084
0.7516875,0.657,1.3566755,1.2133257
0.747153125,0.369,2.4158087,2.011969
0.29399375,0.5760000000000001,0.9989909,0.9993893
0.92274375,0.909,1.1986674,1.1331444
0.9592375,0.656,1.8357456,1.5919853
0.7868218749999999,0.102,3.6445098,3.11408
0.8917499999999999,0.223,3.3245568,2.9300082
0.1093749999999999,0.361,0.9996779,1.0000489
0.3768062499999999,0.766,0.9987583,0.9992242
0.8165906249999999,0.543,1.8700427,1.5936276
0.0643562499999999,0.5,0.9990816,0.99949753
0.1221968749999999,0.921,0.99960744,0.9998746
0.7444124999999999,0.641,1.3788131,1.227311
0.7563874999999999,0.226,3.1044836,2.6245096
0.011596875,0.175,1.0002445,1.0005805
0.0613687499999999,0.307,0.9997759,1.0001644
0.556021875,0.263,2.3597631,1.8267677
0.56140625,0.384,1.7051884,1.3982649
0.04134375,0.213,1.0001776,1.0005255
0.3365562499999999,0.36,1.0128183,1.0053498
0.3124375,0.202,1.262701,1.0658982
0.3935906249999999,0.968,0.99877584,0.9992647
0.6723468749999999,0.082,3.6326642,2.9300885
0.6064999999999999,0.312,2.2608495,1.8037242
0.8683718749999999,0.473,2.2838683,1.9439964
0.08786875,0.873,0.99952006,0.99981344
0.6905374999999999,0.511,1.6287283,1.3886484
0.4319531249999999,0.684,0.9999038,0.9997351
0.851096875,0.956,1.0865246,1.0568899
0.5373718749999999,0.323,1.9201112,1.5187582
0.8801937499999999,0.919,1.1384519,1.0906168
0.154753125,0.053,1.000575,0.9999523
0.955084375,0.444,2.6030145,2.2534883
0.6959218749999999,0.092,3.6089778,2.9573276
0.4547624999999999,0.757,0.99944746,0.9995092
0.29771875,0.755,0.9987465,0.9992217
0.078834375,0.325,0.9997511,1.000133
0.8549468749999999,0.084,3.7479792,3.2666075
0.1755999999999999,0.535,0.9992057,0.9995831
0.3702374999999999,0.308,1.1720983,1.0690914
0.4942781249999999,0.194,2.5776885,1.8799981
0.943628125,0.518,2.2898865,1.969014
0.006815625,0.54,0.99887943,0.9993228
0.8206625,0.413,2.4149914,2.041371
0.2744562499999999,0.308,0.99993277,0.99967766
0.625309375,0.554,1.3103298,1.1716416
0.7689374999999999,0.597,1.559342,1.3541472
0.27731875,0.019,3.4095044,1.2002116
0.3306968749999999,0.913,0.9987762,0.9992695
0.674753125,0.976,1.0051296,1.0021328
0.7777499999999999,0.369,2.4993482,2.097054
0.770925,0.191,3.2798085,2.7951684
0.289715625,0.682,0.9987967,0.99925494
0.2940374999999999,0.548,0.9990778,0.9994441
0.920278125,0.923,1.18058,1.1222394
0.1221062499999999,0.369,0.9996747,1.0000376
0.84353125,0.5660000000000001,1.8574243,1.5893062
0.3921281249999999,0.107,2.8564873,1.7509062
0.13369375,0.223,1.0002719,1.0004921
0.312178125,0.844,0.99875295,0.9992378
0.3168968749999999,0.266,1.0540829,1.0207567
0.6601812499999999,0.176,3.1611767,2.569411
0.8215125,0.866,1.1276201,1.0762384
0.102790625,0.439,0.9993551,0.9997494
0.600384375,0.38,1.8780559,1.5289847
0.3034374999999999,0.201,1.1569861,1.0423094
0.102546875,0.447,0.99932694,0.9997232
0.8792281249999999,0.854,1.2129952,1.1339035
0.889778125,0.614,1.8079733,1.5589111
0.7566531249999999,0.177,3.3176103,2.814392
0.5829749999999999,0.502,1.3342842,1.1805265
0.2884093749999999,0.762,0.9987761,0.99924004
0.21113125,0.593,0.9990798,0.9994658
0.628828125,0.197,2.9814582,2.3838089
0.490340625,0.258,2.0997782,1.5855321
0.05018125,0.148,1.0005219,1.0007733
0.8234562499999999,0.977,1.0601627,1.0388027
0.4612937499999999,0.8260000000000001,0.99917865,0.99934924
0.52788125,0.259,2.2693644,1.7335461
0.933678125,0.113,3.7069979,3.3134212
0.5797374999999999,0.059,3.6681051,2.7409143
0.7937281249999999,0.144,3.4956646,3.0060234
0.507096875,0.716,1.0021024,1.0015336
0.80175625,0.736,1.2884184,1.1727806
0.287471875,0.547,0.99907756,0.99944663
0.82833125,0.432,2.352663,1.990454
0.57814375,0.683,1.04769,1.021432
0.769403125,0.436,2.173179,1.821
0.5751187499999999,0.677,1.0483786,1.02183
0.2262406249999999,0.06,1.0018007,0.99865294
0.63625,0.504,1.4880731,1.2838305
0.1694656249999999,0.849,0.99929416,0.9996084
0.5846968749999999,0.583,1.158667,1.0807967
0.8993468749999999,0.847,1.251922,1.1608009
0.7683749999999999,0.146,3.4599133,2.9483197
0.5297156249999999,0.924,0.9991926,0.9992484
0.8838843749999999,0.848,1.2281717,1.1438061
0.2469874999999999,0.863,0.999048,0.99943197
0.621340625,0.151,3.218987,2.555324
0.3549406249999999,0.008,3.9035063,1.8034774
0.6629968749999999,0.206,3.0118804,2.4514174
0.288946875,0.8190000000000001,0.9988105,0.99926805
0.86705625,0.938,1.1103657,1.0726212
0.0068093749999999,0.5730000000000001,0.998875,0.99931264
0.53855625,0.529,1.1569165,1.0774246
0.7712249999999999,0.261,2.9770947,2.5201561
0.6991687499999999,0.646,1.270887,1.1537818
0.0544625,0.763,0.9992142,0.9995681
0.2967062499999999,0.986,0.99902534,0.9994513
0.3957656249999999,0.346,1.16315,1.069834
0.8694656249999999,0.369,2.719946,2.3331819
0.5566312499999999,0.536,1.1841344,1.0929656
0.933559375,0.374,2.8311224,2.4625282
0.4359687499999999,0.779,0.99915123,0.99937093
0.937725,0.97,1.165532,1.1178293
0.660696875,0.136,3.3632922,2.7274747
0.1763874999999999,0.154,1.0001751,1.0000454
0.0178812499999999,0.239,0.9999366,1.000325
0.8370187499999999,0.279,3.0268507,2.6082406
0.366665625,0.907,0.9987167,0.9992261
0.4904718749999999,0.216,2.3981647,1.7635306
0.0596031249999999,0.717,0.9991044,0.99947476
0.8468874999999999,0.045,3.863584,3.3193784
0.93996875,0.547,2.17096,1.8657229
0.2252656249999999,0.923,0.999262,0.9995953
0.31408125,0.622,0.99887645,0.9993124
0.710575,0.557,1.5299007,1.3246962
0.488459375,0.394,1.3655541,1.1792169
0.1012218749999999,0.657,0.9990461,0.9994234
0.165853125,0.892,0.9994092,0.9997027
0.1178374999999999,0.257,1.0001506,1.0004452
0.5501468749999999,0.7000000000000001,1.0182222,1.0087155
0.6998312499999999,0.771,1.0957142,1.0495032
0.70079375,0.915,1.0168037,1.0074965
0.762971875,0.027,3.902378,3.2101843
0.268628125,0.076,1.5522907,1.0670654
0.1705968749999999,0.14,1.0002226,1.0000719
0.2142562499999999,0.178,0.99984086,0.99954104
0.747640625,0.935,1.0297095,1.0156194
0.7219906249999999,0.438,2.0226529,1.6855619
0.8253906249999999,0.106,3.6590028,3.170816
0.15210625,0.785,0.999195,0.999529
0.0012374999999999,0.209,1.000011,1.0003921
0.78321875,0.636,1.4811019,1.301129
0.0149624999999999,0.6920000000000001,0.9990332,0.9994329
0.8352875,0.06,3.8135,3.2814326
0.1687968749999999,0.277,1.0000634,1.000269
0.8901906249999999,0.106,3.7014508,3.2702293
0.7828937499999999,0.737,1.25399,1.1490903
0.7580406249999999,0.419,2.2160492,1.8516594
0.408425,0.097,3.0447745,1.8864142
0.653825,0.322,2.3686032,1.9205276
0.957509375,0.189,3.5069356,3.1490066
0.7067812499999999,0.719,1.1619629,1.0879632
0.4576249999999999,0.411,1.2017394,1.0926441
0.678134375,0.383,2.1381898,1.7560523
0.957875,0.141,3.6451883,3.2793984
0.616684375,0.469,1.5498124,1.3189268
0.356378125,0.577,0.99939823,0.999591
0.773590625,0.777,1.1771635,1.1009346
0.7308531249999999,0.307,2.6688173,2.2187543
0.8211968749999999,0.559,1.8238237,1.5588388
0.3604874999999999,0.662,0.9989345,0.9993373
0.1326406249999999,0.85,0.999375,0.99967754
0.518440625,0.404,1.4447446,1.2299145
0.783265625,0.419,2.2878819,1.9200499
0.5587249999999999,0.836,0.9998795,1.0003438
0.24845625,0.25,0.99978995,0.99953485
0.8566874999999999,0.528,2.0338368,1.7327163
0.4081437499999999,0.657,0.9996884,0.99965954
0.8047187499999999,0.774,1.2269279,1.1338621
0.620109375,0.845,1.0077845,1.0035217
0.238,0.297,0.99983585,0.9998127
0.7528593749999999,0.6980000000000001,1.2725025,1.1586348
0.1246999999999999,0.104,1.0005872,1.000531
0.59461875,0.047,3.7453828,2.8111925
0.7420437499999999,0.617,1.4348875,1.2646012
0.7833281249999999,0.983,1.0367395,1.0221308
0.8027781249999999,0.743,1.2771055,1.1655418
0.729528125,0.502,1.7793587,1.5050744
0.8774875,0.893,1.1614472,1.1032847
0.8217874999999999,0.806,1.2029909,1.1207249
0.7371281249999999,0.379,2.3398623,1.9442364
0.5356375,0.934,0.99919975,0.99923587
0.60715625,0.287,2.4045057,1.9110274
0.74706875,0.009,3.9671893,3.194231
0.0228312499999999,0.951,0.9999491,1.0002266
0.562740625,0.664,1.0448054,1.0201837
0.3511531249999999,0.068,3.0838437,1.6417664
0.14528125,0.162,1.0003755,1.0004332
0.79189375,0.588,1.6469648,1.4207267
0.2579937499999999,0.645,0.9989141,0.9993354
0.272734375,0.955,0.99909246,0.99948597
0.0874906249999999,0.617,0.99901867,0.99940956
0.68703125,0.803,1.0612165,1.0293823
0.476690625,0.622,1.004075,1.0031308
0.5501406249999999,0.924,0.99916124,0.99926853
0.6347999999999999,0.735,1.0640632,1.0301561
0.0993718749999999,0.203,1.0003561,1.0006201
0.0863625,0.592,0.9990212,0.99941754
0.4166812499999999,0.322,1.3327845,1.143142
0.43124375,0.789,0.9990753,0.9993397
0.915475,0.555,2.0811768,1.7847492
0.2794812499999999,0.405,0.9996058,0.9997095
0.3631343749999999,0.052,3.3629084,1.7746705
0.526459375,0.6890000000000001,1.0074536,1.0047815
0.0349593749999999,0.782,0.9992771,0.9996314
0.8367125,0.867,1.1433116,1.0870463
0.043434375,0.364,0.99944055,0.9998573
0.498865625,0.028,3.8020096,2.5241966
0.4809156249999999,0.084,3.3725567,2.3008327
0.235521875,0.7030000000000001,0.9989419,0.9993471
0.7491374999999999,0.796,1.1233889,1.067728
0.9005656249999999,0.337,2.9125118,2.5287046
0.750634375,0.165,3.3597732,2.8442535
0.32635,0.544,0.999228,0.99951875
0.72824375,0.536,1.6498955,1.4113754
0.8463062499999999,0.019,3.9423099,3.342393
0.12675,0.364,0.99970615,1.0000621
0.8777562499999999,0.792,1.3132085,1.1969432
0.1884593749999999,0.985,0.99957395,0.99984086
0.4007249999999999,0.505,1.0117408,1.0044453
0.4788874999999999,0.021,3.842206,2.4527452
0.4468874999999999,0.067,3.4412441,2.2017927
0.7557656249999999,0.936,1.0331126,1.0178427
0.951528125,0.026,3.9342442,3.4628522
0.78583125,0.608,1.568482,1.3630865
0.0225187499999999,0.293,0.99967873,1.0000904
0.8067124999999999,0.747,1.2765099,1.1655029
0.0256937499999999,0.14,1.0004832,1.0007489
0.4119624999999999,0.811,0.9988812,0.999266
0.6543125,0.112,3.4722557,2.7948673
0.8557999999999999,0.865,1.168156,1.1039462
0.395803125,0.541,1.0034895,1.0011808
0.720090625,0.602,1.4221045,1.2534747
0.1876031249999999,0.5670000000000001,0.99914193,0.99952185
0.845103125,0.322,2.864501,2.4581447
0.7368343749999999,0.489,1.8524214,1.5610682
0.6920531249999999,0.665,1.2213303,1.1227226
0.6836812499999999,0.35,2.3195658,1.900571
0.65325,0.057,3.7334685,2.9442332
0.273703125,0.647,0.99887276,0.9993075
0.6147999999999999,0.166,3.1227098,2.472313
0.097240625,0.8200000000000001,0.9993435,0.9996604
0.478359375,0.224,2.280198,1.6751611
0.397709375,0.515,1.0080287,1.0029325
0.4536656249999999,0.753,0.99946654,0.9995198
0.8296749999999999,0.587,1.7480189,1.5024368
0.221909375,0.222,0.9998764,0.9997014
0.87825625,0.457,2.3744044,2.0249853
0.9260625,0.173,3.526792,3.1480246
0.3223968749999999,0.023,3.6198816,1.5456419
0.2374625,0.092,1.00149,0.9988252
0.1047406249999999,0.881,0.99951684,0.9998039
0.275828125,0.5640000000000001,0.9990343,0.999423
0.792834375,0.808,1.1615328,1.0931649
0.16465,0.713,0.9990834,0.99944484
0.5055187499999999,0.589,1.0330232,1.0160184
0.498459375,0.121,3.1364613,2.2303252
0.2120093749999999,0.581,0.9990988,0.999483
0.567215625,0.12,3.2952766,2.5019422
0.95786875,0.99,1.1819018,1.132282
0.1481968749999999,0.419,0.99952686,0.9998869
0.0535281249999999,0.712,0.99909186,0.99946713
0.0627843749999999,0.191,1.0003552,1.0006566
0.8344624999999999,0.192,3.3635445,2.9267347
0.784021875,0.847,1.1080619,1.0613931
0.4695312499999999,0.53,1.033038,1.017457
0.359075,0.674,0.99888146,0.9993068
0.8714249999999999,0.187,3.4257197,3.013511
0.1201375,0.997,0.99986124,1.0000902
0.62900625,0.354,2.115858,1.712731
0.2802125,0.293,1.0001953,0.99972475
0.2387999999999999,0.619,0.9989927,0.9993955
0.3271437499999999,0.227,1.253602,1.0736772
0.1670156249999999,0.961,0.9995929,0.9998555
0.8167249999999999,0.005,3.9847026,3.306241
0.8076,0.265,3.030642,2.5941212
0.8055281249999999,0.327,2.757513,2.339508
0.3731124999999999,0.714,0.99884677,0.9992783
0.5497875,0.176,2.8992476,2.1966436
0.3478656249999999,0.938,0.9987651,0.9992684
0.2765125,0.336,0.9998548,0.99971783
0.6177406249999999,0.479,1.5166174,1.2980909
0.21899375,0.935,0.9993174,0.9996376
0.174678125,0.299,0.99998987,1.0002106
0.38275,0.897,0.9987246,0.9992207
0.6066874999999999,0.473,1.501996,1.2863826
0.2560125,0.793,0.9989159,0.9993315
0.8126312499999999,0.878,1.1068116,1.063381
0.253859375,0.289,0.9998132,0.99967027
0.0425281249999999,0.209,1.000203,1.0005457
0.508121875,0.411,1.3790052,1.1912887
0.027290625,0.659,0.9989809,0.9993857
0.0661249999999999,0.477,0.99913764,0.9995531
0.1080468749999999,0.534,0.9991219,0.99951816
0.1158156249999999,0.058,1.0007986,1.0005246
0.1784343749999999,0.244,1.0001175,1.0002322
0.0118874999999999,0.298,0.99960244,1.0000236
0.168696875,0.861,0.9993243,0.99963284
0.909396875,0.954,1.143114,1.0988101
0.666940625,0.036,3.83704,3.0126204
0.8500187499999999,0.446,2.3491933,1.9945074
0.30279375,0.381,1.0001357,0.9998777
0.4627218749999999,0.864,0.9991081,0.99930966
0.0484406249999999,0.913,0.99973595,1.0000216
0.049534375,0.024,1.001133,1.0008554
0.24593125,0.044,1.0922809,1.0077921
0.6297937499999999,0.8170000000000001,1.0208386,1.0086393
0.612521875,0.719,1.0557483,1.0254766
0.8794656249999999,0.18,3.4584537,3.0502744
0.257865625,0.025,2.2362726,1.0842434
0.583746875,0.323,2.1136909,1.6808465
0.3456562499999999,0.645,0.9989035,0.99932516
0.563759375,0.885,0.99921536,0.9996227
0.4075343749999999,0.58,1.0021166,1.0006393
0.3686343749999999,0.095,2.8472362,1.6566838
0.771403125,0.283,2.8783684,2.4303007
0.8675249999999999,0.213,3.3290029,2.9185455
0.0384718749999999,0.862,0.99955475,0.9998697
0.4395031249999999,0.549,1.008551,1.0050006
0.400896875,0.682,0.99928653,0.9994842
0.94690625,0.537,2.2252488,1.9138012
0.69714375,0.997,1.0086278,1.0039868
0.6752874999999999,0.293,2.5872273,2.1115217
0.904671875,0.94,1.1476339,1.100362
0.3636874999999999,0.003,3.9677153,1.864134
0.4083124999999999,0.937,0.9987966,0.9992527
0.0072968749999999,0.964,1.000045,1.0003233
0.1845593749999999,0.685,0.9990485,0.99942255
0.1608875,0.077,1.0003974,0.9999434
0.048025,0.248,1.0000236,1.000392
0.3589468749999999,0.949,0.99875927,0.999266
0.8756062499999999,0.546,2.0143323,1.7211142
0.0174875,0.863,0.99958813,0.9999126
0.8169593749999999,0.5680000000000001,1.7805538,1.5248764
0.7236468749999999,0.734,1.1659402,1.091147
0.8998031249999999,0.152,3.5688038,3.1674485
0.582478125,0.812,1.0039113,1.0023924
0.9341875,0.043,3.889831,3.4301546
0.4603374999999999,0.274,1.8304257,1.4070957
0.1086187499999999,0.505,0.9991814,0.9995781
0.4147625,0.283,1.5069144,1.2184454
0.4183218749999999,0.959,0.9988308,0.9992678
0.3946749999999999,0.806,0.99878955,0.9992324
0.7747281249999999,0.156,3.4276648,2.9282558
0.83933125,0.664,1.533803,1.3452764
0.932690625,0.035,3.9096694,3.4360762
0.927490625,0.2,3.4433408,3.068579
0.5688218749999999,0.133,3.2192125,2.455362
0.49026875,0.747,1.0000952,1.0000861
0.2083062499999999,0.268,0.9999707,1.0000126
0.8525437499999999,0.97,1.0827831,1.0550903
0.9444,0.116,3.7049532,3.320517
0.4534875,0.199,2.3419056,1.6697565
0.01185,0.776,0.9992683,0.99963665
0.3932656249999999,0.787,0.99880826,0.9992428
0.707053125,0.146,3.3826156,2.810028
0.4657406249999999,0.144,2.8518834,1.977889
0.8697593749999999,0.38,2.6747856,2.2914753
0.7016937499999999,0.32,2.524972,2.078402
0.4211968749999999,0.607,1.0019442,1.0005747
0.075965625,0.875,0.9995463,0.9998412
0.525834375,0.292,2.0510278,1.5916207
0.433696875,0.195,2.2592402,1.5926107
0.7506031249999999,0.282,2.8363652,2.3788342
0.294021875,0.448,0.9994924,0.99965835
0.728009375,0.178,3.2699885,2.742645
0.737253125,0.931,1.0263911,1.0133866
0.5609531249999999,0.936,0.9991901,0.9992682
0.69389375,0.275,2.7313814,2.2461858
0.73934375,0.287,2.7862802,2.326834
0.6214187499999999,0.74,1.0511631,1.022947
0.8350249999999999,0.8190000000000001,1.2025505,1.1218626
0.944615625,0.857,1.3038341,1.2012713
0.948478125,0.721,1.6171286,1.4208301
0.929628125,0.809,1.3687905,1.241135
0.4908718749999999,0.868,0.99920297,0.9993205
0.6215187499999999,0.903,1.0014616,1.0007143
0.1185406249999999,0.227,1.0002682,1.0005275
0.6659875,0.514,1.5442402,1.3262855
0.8463124999999999,0.323,2.8627968,2.4571116
0.708528125,0.065,3.7330594,3.050589
0.09844375,0.091,1.000736,1.0007197
0.2659312499999999,0.965,0.9991474,0.9995258
0.524596875,0.876,0.99916744,0.9993539
0.4873437499999999,0.0,3.9979525,2.500405
0.954640625,0.5700000000000001,2.1209764,1.8264092
0.056096875,0.8140000000000001,0.99936485,0.999696
0.9041125,0.491,2.3003902,1.9680359
0.6159625,0.984,1.0001585,0.99966013
0.7813906249999999,0.707,1.3080758,1.1838793
0.4296343749999999,0.399,1.1439885,1.0647098
0.7996687499999999,0.185,3.3448992,2.8800952
0.6400781249999999,0.954,1.0016195,1.0005172
0.908153125,0.889,1.2042171,1.1335025
0.5397093749999999,0.8170000000000001,0.9997163,1.0001922
0.6345875,0.636,1.1662956,1.0873318
0.3923624999999999,0.847,0.99874866,0.9992169
0.08254375,0.378,0.9995252,0.9999211
0.250415625,0.462,0.9993731,0.99966407
0.7073624999999999,0.213,3.070479,2.5491896
0.8318906249999999,0.12,3.6166806,3.1454976
0.0235874999999999,0.936,0.99988306,1.0001675
0.2067999999999999,0.49,0.9993235,0.9996742
0.66970625,0.636,1.2315799,1.1276027
0.085390625,0.015,1.0011961,1.0007011
0.1702531249999999,0.429,0.9995173,0.9998629
0.7264968749999999,0.506,1.7549579,1.4865106
0.5994906249999999,0.34,2.0811777,1.669114
0.2414687499999999,0.7030000000000001,0.9989251,0.9993353
0.721059375,0.324,2.5595894,2.119328
0.7062624999999999,0.205,3.1067262,2.5792243
0.6619968749999999,0.475,1.675615,1.4139045
0.189659375,0.437,0.99949837,0.9998301
0.4923625,0.548,1.0485696,1.0233262
0.1558406249999999,0.036,1.0007169,0.9998671
0.7178718749999999,0.5710000000000001,1.5059097,1.3095163
0.0842937499999999,0.929,0.999722,0.9999881
0.709846875,0.623,1.3444334,1.2014673
0.8793406249999999,0.139,3.5926862,3.1714387
0.333775,0.053,3.1875205,1.5644494
0.51290625,0.158,2.9098897,2.128096
0.8217812499999999,0.647,1.540966,1.3482174
0.292690625,0.368,0.99995506,0.99978983
0.7096999999999999,0.84,1.0538319,1.0260108
0.7060249999999999,0.85,1.0460867,1.0216504
0.3303593749999999,0.779,0.99868095,0.99918556
0.22396875,0.766,0.9990058,0.9993893
0.8569781249999999,0.7020000000000001,1.4719371,1.3032317
0.1204906249999999,0.903,0.9995543,0.9998305
0.4506499999999999,0.203,2.2937303,1.6392008
0.19800625,0.037,1.0008947,0.9990212
0.294071875,0.346,1.0002135,0.9998568
0.8564687499999999,0.333,2.841992,2.4421592
0.886971875,0.229,3.297059,2.9001117
0.7524156249999999,0.652,1.3699943,1.2222226
0.3976281249999999,0.793,0.99882376,0.9992478
0.85886875,0.752,1.3597854,1.2257812
0.7246937499999999,0.44,2.0221584,1.686134
0.040790625,0.122,1.0006166,1.0008235
0.869103125,0.86,1.1912924,1.1194365
0.2803812499999999,0.993,0.9991236,0.9995183
0.2712874999999999,0.7010000000000001,0.9988339,0.9992758
0.3993093749999999,0.727,0.99901295,0.999347
0.7847124999999999,0.918,1.0562781,1.0322613
0.4771718749999999,0.227,2.2519622,1.6571522
0.35866875,0.516,1.0004045,1.0000364
0.3829718749999999,0.256,1.4547492,1.1784681
0.507340625,0.865,0.99920833,0.99934316
0.4098374999999999,0.399,1.0895039,1.0419759
0.411875,0.994,0.99881923,0.9992815
0.8673718749999999,0.491,2.20807,1.8794562
0.3407906249999999,0.8,0.9986732,0.9991832
0.6321843749999999,0.764,1.0464083,1.020404
0.1776718749999999,0.708,0.99906564,0.99943197
0.3854218749999999,0.632,0.9994521,0.99958396
0.14429375,0.974,0.99970925,0.9999552
0.11030625,0.316,0.99988115,1.0002302
0.6474687499999999,0.295,2.4928079,2.0136256
0.32079375,0.677,0.9987651,0.9992393
0.2240749999999999,0.377,0.9996841,0.99989474
0.60843125,0.055,3.712603,2.8332617
0.2867875,0.612,0.99890685,0.9993336
0.4058624999999999,0.927,0.9987874,0.99924695
0.9275125,0.797,1.3898262,1.2550226
0.409971875,0.985,0.9988122,0.99927664
0.59953125,0.8140000000000001,1.0081596,1.0039592
0.4645031249999999,0.358,1.4060557,1.1928049
0.128159375,0.095,1.0005908,1.0004776
0.3834093749999999,0.223,1.6691887,1.2620895
0.45439375,0.759,0.9994291,0.99949896
0.959925,0.282,3.2109947,2.851652
0.6302625,0.329,2.252191,1.8148422
0.6086031249999999,0.116,3.3882728,2.6516414
0.7808718749999999,0.495,1.9567826,1.652594
0.0561124999999999,0.146,1.000544,1.0007832
0.4180343749999999,0.8290000000000001,0.9988915,0.99926627
0.48135625,0.883,0.9991617,0.99930346
0.7832625,0.721,1.2839946,1.168361
0.73758125,0.192,3.222971,2.7122777
0.6997125,0.95,1.0107175,1.0048891
0.7699531249999999,0.56,1.6824743,1.4428653
0.8611374999999999,0.998,1.0854107,1.057973
0.196590625,0.855,0.99922955,0.9995589
0.82728125,0.379,2.580168,2.1890085
0.9402,0.32,3.0466175,2.6771266
0.4546718749999999,0.5660000000000001,1.0056148,1.0049154
0.2471718749999999,0.239,0.9997724,0.99948215
0.307784375,0.347,1.0012805,1.0003248
0.1351,0.268,1.0001158,1.0003902
0.0423,0.318,0.99964476,1.0000511
0.7874812499999999,0.408,2.3486629,1.9725107
0.7944249999999999,0.218,3.2041912,2.7467864
0.6437937499999999,0.442,1.7502624,1.4595932
0.14410625,0.2,1.0003117,1.0004625
0.7689031249999999,0.134,3.507812,2.9880056
0.6470468749999999,0.848,1.017173,1.0070586
0.18225,0.988,0.99960804,0.9998684
0.1147499999999999,0.74,0.9991468,0.9994954
0.4489062499999999,0.778,0.9992678,0.99941456
0.666171875,0.801,1.048865,1.0220381
0.2384687499999999,0.309,0.9998212,0.99983144
0.0323062499999999,0.769,0.9992374,0.9995991
0.4499718749999999,0.614,1.0050629,1.0020161
0.2131874999999999,0.212,0.99992776,0.999773
0.646246875,0.019,3.9093623,2.9840045
0.529028125,0.021,3.862908,2.6449652
0.4416093749999999,0.012,3.899209,2.2947125
0.653584375,0.458,1.7163152,1.4393983
0.542215625,0.97,0.99926376,0.9992151
0.6481437499999999,0.585,1.2914861,1.1624573
0.2385781249999999,0.526,0.99918854,0.99954987
0.5744406249999999,0.434,1.5376261,1.3000313
0.757396875,0.99,1.0253582,1.0143214
0.8016437499999999,0.074,3.7523575,3.203897
0.294359375,0.394,0.9998015,0.9997586
0.2490906249999999,0.879,0.99906576,0.99944794
0.81889375,0.656,1.5091177,1.3251235
0.4830624999999999,0.443,1.1984409,1.0938933
0.3719531249999999,0.341,1.1007808,1.0439932
0.4886093749999999,0.86,0.99920964,0.9993303
0.5802875,0.007,3.9595275,2.818612
0.0244875,0.45,0.99907005,0.9995078
0.1970343749999999,0.039,1.0008055,0.99903834
0.8485437499999999,0.038,3.8851724,3.3297489
0.657315625,0.605,1.267891,1.1488129
0.1707749999999999,0.1,1.000243,0.99987304
0.2694718749999999,0.64,0.99889195,0.99932134
0.7706375,0.7020000000000001,1.2978438,1.176328
0.0849656249999999,0.918,0.9996811,0.9999527
0.253984375,0.302,0.9998064,0.99970996
0.8080968749999999,0.26,3.0526576,2.615121
0.238715625,0.098,1.0012702,0.99884343
0.2647124999999999,0.605,0.99895954,0.9993714
0.6661374999999999,0.42,1.9234756,1.5903286
0.76155,0.733,1.2254468,1.1295638
0.2569468749999999,0.36,0.99970186,0.99977314
0.0190156249999999,0.124,1.0005345,1.0007747
0.4582687499999999,0.746,0.99958026,0.9995872
0.8040187499999999,0.758,1.252421,1.1498404
0.6266656249999999,0.122,3.3835478,2.683442
0.763584375,0.26,2.965949,2.5045745
0.2565437499999999,0.5740000000000001,0.99903953,0.9994317
0.089678125,0.376,0.99955654,0.9999473
0.926515625,0.617,1.8871789,1.6279756
0.945746875,0.851,1.3160108,1.2092414
0.30576875,0.708,0.9987427,0.9992205
0.7407562499999999,0.883,1.0481063,1.0244579
0.2092687499999999,0.445,0.9994668,0.99978447
0.8416812499999999,0.803,1.2364975,1.1434995
0.2484749999999999,0.369,0.9996791,0.99980485
0.018128125,0.489,0.9989667,0.9994073
